person_id,total_offer_views,total_completed_offers,total_rewards_received,average_offer_payment,number_of_transactions,average_transaction_amount
e4052622e5ba45a8b96b59aba68cf068,2,2,8.0,26.060000000000002,6,23.83666666666667
e40650c705384775b3ca0223fe6f10be,5,0,0.0,0.0,6,2.9083333333333337
e4087b3f387b47e38d58e920f779056b,3,2,7.0,9.57,21,3.6571428571428575
e40a30e3e700408388a01b8654001020,5,2,4.0,17.43,10,19.371
e4134b04462c4de9bf7ea3f909e66d4f,2,1,10.0,89.96,5,20.979999999999997
e414c53ed6a547b79dc6c5b84c65e4fc,13,9,26.0,5.891111111111112,16,5.08375
e415e79bd9a24f7c8ddc8a090ab549e8,7,4,8.0,20.55,8,24.155
e4193dd54abd45aa8254db2c26982cfc,8,5,22.0,6.342,21,4.302380952380951
e41a323b03a0496bac531c1ca62cd0a5,2,0,0.0,0.0,4,2.315
e42344cbd2fc4d83b924ebef3d7972eb,3,0,0.0,0.0,6,1.5216666666666667
e42c4e047f10430ba094c39cd8bd1d89,4,2,7.0,12.535,19,3.2352631578947366
e431ebcc6f944c5c9a2d93cbd4a790d7,5,2,7.0,6.365,9,3.3477777777777775
e433442492614997ad025b268178226c,5,1,2.0,7.38,19,3.187894736842105
e436947f277b4878b1f2da6227c8a5f1,3,3,17.0,22.159999999999997,7,27.298571428571428
e44d3bde10b147568f9c11fb0414abf5,5,5,32.0,25.464,15,28.412
e4564aa65a714a7ca782e41c23f20b0d,1,3,9.0,9.479999999999999,6,6.131666666666667
e457d9ebb6c247be8e69fafee102e75f,4,3,25.0,16.2,10,14.413999999999998
e46283405b094b62806e05f24c5f0304,5,9,50.0,27.55444444444445,11,27.88909090909091
e465b76ab7fe45aab973997ee3412e7e,6,7,30.0,7.282857142857144,18,4.425000000000001
e46c47a54e254756bbc5c30ec010cc37,6,5,14.0,13.168000000000001,17,9.91705882352941
e471c2fb7be94facad42e4e640ce6223,1,0,0.0,0.0,4,2.04
e4762356dd2a488bb6e0733a06469078,2,1,3.0,6.29,14,3.812142857142857
e47c87c0fb5b4893ba3b55991321dcaf,5,0,0.0,0.0,5,1.6759999999999997
e484a609dc02475bafa62e092505916f,4,4,22.0,18.335,7,15.154285714285717
e489110823d8491e86d5207399f91644,12,3,12.0,12.223333333333331,13,13.822307692307694
e490d5694a114facabe8b70470000a2e,2,1,5.0,6.5600000000000005,4,5.665
e494148518a34e9d977b9ba6005f399e,3,0,0.0,0.0,2,7.154999999999999
e4989ca3d8974e28a3fe87aa0b0ce327,10,6,27.0,19.723333333333333,14,18.627857142857145
e4a16683f11241dd849c7172ba85a474,5,4,15.0,20.565,11,23.251818181818184
e4a3ed93b6a54f5cb3b50da3435e0ae1,4,0,0.0,0.0,8,2.91875
e4a75f2ce99b45e78d8b42bfb31b2ef4,12,12,44.0,31.58833333333334,16,29.488749999999996
e4a9485c3ae8424da8ff7fa379a0488c,6,2,15.0,13.135,7,10.738571428571428
e4aa35b0f70e4c9ba48dc5f433b230e1,2,3,9.0,11.25,10,10.472999999999999
e4b38079bc01416a9e798077e39d5dfc,5,5,24.0,15.057999999999998,10,17.807000000000002
e4b82a439eed4edea2cb01bff6e35634,3,1,5.0,36.83,2,32.065
e4be5758c6a1433b9c3a27c62eefd1ba,3,4,28.0,21.639999999999997,16,18.853125
e4be6852c39a4619a12138ffb59bd0fb,10,9,85.0,14.55888888888889,19,11.821052631578949
e4c03129a4bb4dadb476ab4a4dec775c,4,2,12.0,17.59,3,19.786666666666665
e4c05dd9bcbb4945af5727d4d61b8fba,6,4,20.0,5.14,14,3.0535714285714275
e4c1df33299b4b9d9d8924a45823095d,2,2,8.0,26.79,4,28.32
e4c312e8e2944fbc8204d18a0bc952d0,3,3,7.0,30.856666666666666,8,24.89
e4c38c75c12f4bec9fb35546b14c5fd5,3,2,12.0,26.895,4,26.9025
e4c54d2577784732be86db6ca9692e9c,6,0,0.0,0.0,7,2.98
e4c7eb36bf7a40dcb0ca0fc233d0ba6e,1,0,0.0,0.0,7,3.028571428571429
e4cb5295474f42b98b079e9997103ee4,0,0,0.0,0.0,2,6.290000000000001
e4ccfd59ceb94a75a5eee46d968eeb72,4,0,0.0,0.0,2,18.634999999999998
e4d195561e104c2fb5aec616c1a29f07,6,7,27.0,15.5,10,14.356
e4d1de549dc141eeb3db5ded481a6d67,12,11,100.0,25.333636363636366,15,24.325333333333333
e4d203bf298b4859b65d2ae56714f554,10,9,43.0,21.322222222222223,14,20.872142857142858
e4d2577de3a54f1388205707ff0ed056,4,4,8.0,3.805,12,6.3275
e4d95c80a1914492aff749a61bee8380,7,1,5.0,14.14,1,14.14
e4e6c511b14f4d4aa6259ac8ca8f56ef,5,4,19.0,28.6025,8,28.0075
e4e8d867b1b8442d9a3f08929699ae50,5,0,0.0,0.0,2,12.405000000000001
e4ea64fc15d24fd39819c190d90569a3,9,9,19.0,14.887777777777776,19,12.917368421052634
e4ebf2c6fb654838be483f43c6e31b82,12,11,34.0,19.504545454545454,14,18.806428571428576
e4f5ae8dd12b4983a8e398a34f88349e,2,1,5.0,5.19,4,4.285
e4f9dd315ac04e118660988452414272,3,1,2.0,10.72,15,2.9286666666666665
e4fc56215f9948ae94edbf3a3b566564,4,0,0.0,0.0,7,2.7014285714285715
e4fce9d9851d4f74ba44987108ea678f,3,2,8.0,26.085,6,25.546666666666667
e50382fc3e704263897267f8bec8aacf,4,1,3.0,8.48,4,14.639999999999999
e50f7ca791084b79ad72c0fda0ae91e3,3,3,10.0,15.083333333333334,8,14.965000000000002
e50fca3eef0e47a2977b018ab767951a,3,0,0.0,0.0,7,1.5642857142857145
e511404aea544e9d922cf34fef1e134f,8,0,0.0,0.0,3,3.36
e51350fc39f54b47842fa13c49f7400b,36,35,350.0,24.298,41,24.517560975609747
e51a2509f6104849858a3b00f69c582e,7,6,53.0,23.008333333333336,6,23.008333333333336
e51d67eb9a1049098fc37032694ebb53,6,2,12.0,36.37,8,28.671249999999997
e51edf76d2d04cc5aa78d6fa204384e9,19,19,41.0,6.23842105263158,29,4.783103448275863
e528ceb341964128aaf58a59733ec2af,5,0,0.0,0.0,5,3.4260000000000006
e52d9e265d3645199c41b549354644ef,10,9,90.0,10.147777777777778,19,10.168947368421051
e53124d8d13c4e1db9a56a08bef4a1b9,7,8,34.0,25.882500000000004,9,25.59
e5321ed1b91147fa9b9726216bc132ce,4,1,2.0,17.59,2,20.98
e540c0c851884b339278afd643bae36c,11,10,24.0,11.143,16,10.866874999999999
e5476f13ac174d3ab883a26f738d3cdd,4,2,7.0,7.825,9,5.566666666666666
e547bf7c37f74e108ff0ec9b834463c6,10,10,24.0,39.715,27,17.39481481481482
e54a3cce0dfb4c0ab1eb7a39bdf379f0,8,8,40.0,5.965,24,3.7791666666666672
e54b14de96bb4166bf1db3919de76f1b,11,10,92.0,14.938999999999998,19,15.148421052631576
e54bb450866048d7b8dd740a6746e554,8,3,17.0,13.15,10,15.975
e54dd32160dc4ce096d5799d6b2b0930,3,5,22.0,6.556,12,4.097499999999999
e550b80e7c2c408baab328ef64253eff,3,0,0.0,0.0,4,4.05
e55697970b294efcb25d592a7b1d96a8,13,9,42.0,7.774444444444445,24,5.089166666666667
e556caf9d9f4490893bf8b500b715275,29,27,54.0,12.413333333333329,28,12.18357142857142
e5573f1e7be848098594716260e6160f,28,28,59.0,25.788214285714293,38,24.97052631578948
e5577291ea424ed2b73957bdbfd295ab,4,4,22.0,27.967499999999998,11,71.94181818181818
e55864ca61d64043be64b3bb905a0903,5,3,23.0,29.709999999999997,13,25.425384615384612
e5601de574ec498f9a978903cf7b831f,1,0,0.0,0.0,5,2.2960000000000003
e560d48e10cd459ea6ff899b352d5b3a,5,4,8.0,6.72,9,5.398888888888888
e564989384ef4ff3b3c46a9332ba486e,4,3,25.0,20.19666666666667,11,61.96272727272728
e567479103794e98a140acb2d5f51e6a,4,1,2.0,27.92,2,24.26
e5747aa5f9cd4079ba6d76cbd0b9363c,11,9,45.0,29.29111111111111,11,29.402727272727272
e57d16caa8ab40c4ae2d97223b6a6d31,2,3,15.0,23.139999999999997,5,26.004
e580c664a36342a09a98ed49dad43130,2,0,0.0,0.0,8,3.41125
e58a012c0a8f4be4a4b18fcc126504ab,4,4,28.0,19.192500000000003,15,15.438666666666666
e58e45b6f6f14dde8b715aa26570dee3,4,1,10.0,11.83,16,4.075
e58ffa65111b459c9d6d98b0e137d4b7,9,9,34.0,15.78111111111111,18,18.141666666666666
e590c974d8274f89a02fecaa11b6670b,3,2,4.0,7.9,4,5.6725
e5a0dd72474142fa9b1f0196935dc669,9,9,26.0,30.216666666666665,10,29.343
e5a2b468613a4218b0cae03d47a02e23,2,4,17.0,23.545,10,25.061
e5a845f2059d4ae2a9cbb0beee60ff26,7,7,38.0,13.914285714285711,15,13.316
e5b2e61be00c4e60bddcfe6a0bae1caa,3,2,10.0,16.69,4,20.6075
e5b497a2e574435db16860b84468052f,8,10,23.0,7.4159999999999995,13,6.3684615384615375
e5b856fbfff34958b7404b6e976e6fe9,4,1,2.0,6.8100000000000005,5,2.976
e5bf376b48c247198f5b6dccc64811be,5,2,13.0,32.295,5,26.983999999999998
e5c58df69cd246458eb6adc918b9db8d,8,7,49.0,20.485714285714288,10,21.939999999999998
e5c59811346840e2ab81bd05303c3ebc,6,6,28.0,16.211666666666666,9,15.535555555555554
e5c6a20a9e484510ab9977e353a07d60,17,16,72.0,5.663749999999999,29,4.438965517241378
e5cf4516ab4c477eaf6db1265f3f658e,2,3,10.0,15.673333333333334,6,14.090000000000002
e5d09e529cde4cab98c90a108ddbabc2,4,4,20.0,5.9,12,3.3175000000000003
e5d17d8549544c19864a9fc8080991c2,3,0,0.0,0.0,7,2.0028571428571427
e5d3238906284a18814d35787c9df9d8,1,3,15.0,5.25,13,2.803076923076923
e5d9981344d64051ab8e2a2a466d146b,4,5,22.0,13.594,21,12.511904761904765
e5d9e755d4824d059283beb207256c6b,2,2,15.0,21.095,2,21.095
e5e23fb385dc4553ada9c638e22a6d5d,3,2,5.0,6.42,11,11.91909090909091
e5f295e0662e4fee80bc7843231c32a4,3,2,7.0,13.115,3,11.866666666666665
e5f2af92edfe4dfa8956cc29a5567b11,4,2,5.0,3.8449999999999998,12,2.5566666666666666
e5f860f9b8be49eb9efea13153eebd87,3,0,0.0,0.0,4,5.5575
e5f9566e11e740f5b61d9ca8802e13b8,2,0,0.0,0.0,14,3.727857142857143
e5f9bc8122ad4676a7dfbd6cb003878d,3,1,2.0,9.54,20,2.7384999999999997
e5fec103d6ab473998b14851f448cbf5,8,3,9.0,4.656666666666666,17,2.966470588235295
e60859bf13cb4f73bb818926edcb977e,3,3,20.0,23.2,10,23.025
e60e656698df46a19e2a26164e742296,3,1,2.0,3.89,7,2.4642857142857144
e60f4ead8cb6426ea089ed07a42b3780,3,0,0.0,0.0,4,2.0775
e6134203f1d04330b0bd0246da4ae106,2,2,7.0,14.509999999999998,4,20.1325
e613f9cf157549b7ba1a389045eb8557,2,0,0.0,0.0,4,2.4675000000000002
e617d169516f42a7b7d01273a0eb0946,8,0,0.0,0.0,9,1.8000000000000003
e61a1530bbd2415597b8a326dc466962,2,1,5.0,6.4,2,5.140000000000001
e61a24fce42842d092ca35298b5fb94c,2,0,0.0,0.0,3,1.3533333333333333
e61a428312024ef493facecdbf5188cb,3,3,15.0,27.02,7,22.919999999999998
e61ba43fd8bf4b18b97af08e1ae53fc7,4,2,4.0,6.734999999999999,26,2.488461538461538
e61d674d2adc44c59e41458f838ba954,2,0,0.0,0.0,6,3.926666666666667
e61fb01fd4d044679e065eb3e3eef1f9,4,2,5.0,20.36,7,19.00142857142857
e624d5ee8e0e45a899100472752af9ba,3,2,5.0,6.5649999999999995,7,3.3328571428571427
e628f7a6743d4db2940cf81e6a371db1,9,10,55.0,8.628000000000002,19,7.896315789473682
e628fd3ca1f3489bac3d02975647f286,11,10,55.0,23.579,18,24.717777777777776
e633a5cfcd1b4915954a1172a879f6f1,4,0,0.0,0.0,2,4.76
e633a9090fc746a38826ebdf778e5b20,10,0,0.0,0.0,5,2.658
e63bb5ab1b434257bc5b720c15891c81,4,4,27.0,18.5225,14,18.340714285714288
e63bbd64cf5e43baa4dd9ef77c99f050,7,1,2.0,6.24,18,3.046666666666666
e63da783159f44e6939c5971be40bd3a,3,0,0.0,0.0,2,1.38
e63dd565899644a491a9f0148297d36d,3,2,7.0,8.29,19,4.026315789473684
e641af076cc54529bec6ab61fc25f4a6,1,0,0.0,0.0,3,2.2866666666666666
e648d51c487040748182aad1201ce7a3,6,1,2.0,27.66,3,23.49333333333333
e64b41697854427e8286ce5514803f60,1,3,15.0,13.093333333333334,7,14.724285714285713
e6590c7f954f4ff482c069b45070b351,6,4,20.0,5.7,17,11.112352941176468
e6610f34d20d4f9da23105c3ee064b7d,3,3,10.0,9.683333333333332,15,3.7966666666666664
e663954f1ef84059addf01061b9ed576,4,0,0.0,0.0,7,2.467142857142857
e6678c42a1064450814bd0818a95a76b,6,2,15.0,15.350000000000001,11,12.57909090909091
e668676a93b44ceb900e81d53c48126e,2,2,7.0,7.82,8,4.12125
e6697e5f58354ce891d5a6852c33d459,11,10,39.0,8.608,24,8.637499999999998
e66ffc0a34b34ffbab2f3509129ed774,10,9,19.0,35.537777777777784,11,34.040000000000006
e671898959a54f92b8badd3ecbb2b260,5,0,0.0,0.0,5,2.292
e675e1fc77b04d839bf84487fef0bcbb,10,8,16.0,5.025,25,6.944399999999998
e67ada5fe1e240879e7a104257b196f8,7,5,22.0,12.232,20,5.1644999999999985
e680e88545054c9287013048174ad570,3,3,23.0,10.696666666666665,8,12.5275
e6843a4996574eb693ab864ecc406d56,6,4,8.0,2.15,14,2.2492857142857146
e685472e5137400db362c80bc216a915,6,5,30.0,25.52,16,22.595625
e6883e7ddd874cfdbf8fe14152859e78,2,1,2.0,26.68,4,24.499999999999996
e68a086b7a6a4dc3b900ee06c6a38fe6,4,3,12.0,24.116666666666664,15,24.824
e69130c406cf4e3fbb0168b535309b96,3,2,10.0,9.43,16,3.7531250000000003
e69248e2f33b4a3e930c23c786fbb006,11,11,62.0,11.60181818181818,20,11.428
e6953205247a4160a6b483f521ce0d57,10,9,29.0,15.49111111111111,9,15.491111111111113
e69d14d68af245d38c80ced842edf53a,6,5,22.0,4.94,21,3.16047619047619
e6a14e7456dc4f53853648d0b08c7bc4,4,0,0.0,0.0,2,2.155
e6a312d8b3674fe5a955260fcfb4d105,5,5,50.0,12.48,22,5.48
e6a59f1d7d9d4f49a37c1c17d6cb7870,3,0,0.0,0.0,7,2.87
e6a8beec60ac456da9686315dc2ad9ed,3,1,10.0,13.83,13,20.245384615384612
e6ac047d133f4cc7b159d757bf3e0a0d,4,0,0.0,0.0,1,0.41
e6adbf61edaa4da98204c3819b20ca74,7,5,23.0,5.758,16,4.081875
e6af8105efee45bfa81e38fe55201d1c,11,0,0.0,0.0,9,2.11
e6c2258206e042bda5c9cdf888ed1aa0,3,3,17.0,9.716666666666667,6,5.7683333333333335
e6ca6d6cba034c75a954934ca390a84d,2,0,0.0,0.0,3,0.8099999999999999
e6cd4bec9abe432086770f43dd1918d0,2,0,0.0,0.0,4,2.9450000000000003
e6cf62c4d05c473d8de38179f46482dd,2,0,0.0,0.0,7,2.271428571428571
e6d3335fdf2c4cd2ac8edcd2bb06b289,3,1,2.0,6.89,8,3.8637500000000005
e6d3eebb535e44aca1323edde5c346fa,6,0,0.0,0.0,11,1.3654545454545455
e6d423844f574a40891556cc89424093,2,1,10.0,15.24,3,13.006666666666668
e6d73832444a429aaa969b706a5a2bf1,2,2,7.0,21.115000000000002,10,20.732
e6d75ffe3371472b80c2ed8c51dbddaa,9,8,16.0,12.73,10,12.655000000000001
e6d80d24c3a841d189c25fa2cd997b02,5,6,35.0,16.42833333333333,18,15.918333333333335
e6d9da82e0bf4894a8570374f87f0588,4,5,37.0,30.35,10,27.729999999999997
e6de965c34634eddb597c630f89ce73c,5,0,0.0,0.0,5,3.7380000000000004
e6df159b1d1c4cdd8c4a5db18b88eedd,11,10,31.0,18.178,15,18.15533333333333
e6e28281b3da4ea787711b0b45c8b0d8,9,8,24.0,2.4849999999999994,22,2.2872727272727276
e6e3ef82d604433bafcf9edbbc0b5637,3,4,15.0,12.899999999999999,14,14.195714285714288
e6e82c8a1fdc47a3b3ce99bd74d9c937,6,4,12.0,1.59,15,1.8953333333333333
e6eb52cacaa346aeb7f3bb633f844c3f,3,1,3.0,3.84,4,2.8
e6eba409f81e4f73948e9508923de90c,7,3,18.0,16.576666666666668,9,13.718888888888888
e6ed082e2f7a4f9f94466b7fdb560f05,5,4,20.0,16.419999999999998,9,17.0
e6f70ed8c4a94fa3ab4114db4c45732c,3,2,13.0,16.185000000000002,9,13.465555555555556
e6fc7edd5ee748609bf5842a08af5734,11,11,55.0,25.99545454545455,23,26.42521739130435
e703c57a8747412293f8c911398bab0f,2,5,27.0,31.577999999999996,6,30.418333333333333
e704d8eaf0674be1a38e6a09c65674d3,2,1,2.0,11.11,5,3.6339999999999995
e7091c7009c04def8bbed8dedeb00503,3,2,7.0,24.795,3,25.793333333333333
e70c160cacbf43f0bead90122f724c51,3,0,0.0,0.0,4,2.7875
e70d2311d88c41b8abd04bb3e3039e91,10,9,43.0,18.554444444444446,15,18.44666666666667
e70fc853136a4632beffc2335f571dfc,11,10,47.0,23.829999999999995,12,24.329166666666666
e7147567b7de4eb4a0ca7d48a3388855,9,9,26.0,8.614444444444445,13,6.619230769230769
e71842b03ba94aa0bd9492ed046bd9f8,4,4,27.0,18.6425,9,20.782222222222224
e720be9d0af24df79b101ea36f347aa6,3,1,10.0,32.43,5,18.94
e727b74b968d4ab8b04b606a5b8f7c70,6,6,28.0,13.368333333333332,6,13.368333333333332
e728082aa4f141a89542615ee0d78f16,2,3,7.0,22.223333333333333,7,23.96142857142857
e728ea2be7844d7eb0da24f4e1444c44,7,7,26.0,23.35857142857143,11,22.758181818181818
e72ad19d4f6c4827b69b55c5e3a55bba,17,18,128.0,185.25722222222223,24,144.2816666666666
e72f808089f5456cb4df77343a95495c,5,0,0.0,0.0,9,1.481111111111111
e7378718486c40f2817ac5e6ea7e15d0,4,0,0.0,0.0,2,9.875
e737ff591120415581ddbe817b8c82ca,2,2,15.0,20.23,14,18.192142857142855
e73aa19b0a6a4dd28c0345f96cdb34cd,7,2,5.0,14.635000000000002,10,15.078
e742b3a4829941d8916d82f8ddb54e87,1,0,0.0,0.0,4,2.8899999999999997
e744b0bba57b4eca9247d37aa2bc932b,6,6,16.0,35.543333333333344,13,32.50692307692307
e745913337e64e93b3fb0bc734f93f96,9,9,43.0,20.51111111111111,18,19.882777777777786
e745932c27f34867bf1bbfd870368ab3,11,10,93.0,19.814,18,19.27
e74cd5a6b1ad4d0da80281689dfa47c3,3,2,13.0,14.920000000000002,10,13.084999999999999
e74d665313f8459fba306ff4dc3ac5de,9,8,16.0,25.995,13,25.308461538461536
e7511e8ef7ae416080fa63b5f80e1fe2,5,5,30.0,16.169999999999998,17,13.97176470588235
e75281c1ea724c488b0016c73b89c1f7,0,1,10.0,16.8,4,20.3475
e7543efb4ab449c48de222ed0b689db9,17,18,66.0,15.303333333333335,22,15.69727272727273
e754520250894679afdc4697d60938c6,4,0,0.0,0.0,3,1.5733333333333335
e75780657f42498c8b16c915ad2fc209,7,5,18.0,11.709999999999999,6,13.453333333333333
e759379af62b40dea7c1c707b1e49a2a,11,0,0.0,0.0,3,3.9233333333333333
e7593c299cd84b9f9b2c5d170ebc36df,4,1,2.0,1.0,11,1.8936363636363638
e75f049cf8bd494bac2d4bfdc17679cf,4,2,8.0,24.69,5,22.112000000000002
e75f51ded91c45728e8dca0ae04e8e22,3,2,15.0,19.545,8,19.97125
e75f73fab8ce4fd2a90108fd190fc676,5,3,10.0,16.06,8,15.3925
e763002bb9c449df8bfaf5305773029e,4,3,8.0,13.40333333333333,10,11.361
e7637f69f41b4c5f93094a544a84cb79,13,13,105.0,15.039230769230771,17,14.780588235294116
e76779d12c4341579171253544ec013d,13,13,37.0,18.400769230769228,22,17.947727272727278
e767cd11b68641909805924e039db147,10,10,55.0,20.664,14,18.26357142857143
e7757d0a16384143ad9b2f9e429c23a9,65,65,322.0,23.862461538461524,75,24.31946666666665
e7770213c8a7428f9e6dbaae2c4192b5,4,0,0.0,0.0,2,3.12
e77728c47c86418b834a692685ab15ff,4,4,12.0,6.897499999999999,22,3.914090909090909
e786192a3e204c128d9f57a3394faa80,8,4,20.0,9.44,10,5.336999999999999
e789213c809347128dd9fe36a0db7f1a,6,5,25.0,7.164,15,3.794666666666667
e791350673c44c749c90ca39d3b28b4c,10,8,40.0,28.644999999999996,13,27.463076923076922
e791900140c943b2b5a4b60b07cd3e92,3,2,7.0,4.55,9,2.983333333333333
e791cf28bcb14311a8ecd7eae7d3e6a7,2,0,0.0,0.0,2,4.53
e798806bc1694f21b2fcacb8ae234282,11,10,45.0,26.036,20,26.192
e79a8fe270314253ad4f5f8a4fd7cfc1,12,4,8.0,16.78,5,16.372000000000003
e79c466771a942269ef56dcfbf50177a,28,28,275.0,26.170357142857135,35,25.87199999999998
e7a5b052c2e54b1385c8ee7f799ef3cb,4,3,10.0,20.150000000000002,5,21.338
e7a9b8f3ac29471ea6c0baf4ae2c97aa,3,0,0.0,0.0,2,21.605
e7ab100143504ef6b87d4cf0f04e3ffb,6,0,0.0,0.0,6,1.665
e7ad46509cd94c5e82c3eedc4f3c3bb8,11,11,33.0,21.21181818181818,17,18.33
e7b245f7399746faac8b4184d500a21a,5,3,10.0,21.536666666666665,5,21.766
e7bd454cf43b436eb4668be7953033cd,3,0,0.0,0.0,1,5.17
e7c0690d0cc447f9874d0cf1d5053fc4,2,4,14.0,14.37,11,15.020909090909093
e7c0a2248ed3430e99b568efd21ad642,5,5,22.0,22.048,6,22.654999999999998
e7c667078aed43f5bb33b96d22c0fce0,2,0,0.0,0.0,4,2.5
e7cbe5527b05443c8ef64549cbd09b30,5,0,0.0,0.0,3,1.1666666666666667
e7d5895029ec4bbe859a9bf13a0ff13a,11,10,24.0,21.388,15,19.647333333333336
e7d7a88f00244193b52f1f13b1328f75,5,5,17.0,16.514,12,12.512500000000003
e7d8d76f719648f28169097d374d2389,3,7,45.0,15.724285714285715,15,14.565333333333335
e7e4b1be1dae4fe78dc9bdeca1d1a904,4,3,12.0,5.48,16,4.0893749999999995
e7e5c238b09d4c2b9da59cce621b7584,5,4,12.0,17.1575,10,14.89
e7e88108a354461b9ac3ca0246888824,1,1,5.0,8.41,2,6.11
e7ebd61ead2d4958a32dc214939a03f9,7,6,32.0,35.49333333333333,13,29.902307692307694
e7f04bcbc35343cdb16c74de185b1970,4,0,0.0,0.0,1,23.37
e7f06b97577c4528a34fb6b5c47cf277,2,1,2.0,11.82,11,14.0
e7f1ad269a7144fa9f6213a69b662e5b,4,1,5.0,14.07,8,16.04375
e7f21a3d28164d98aad6595510521f8e,2,1,5.0,5.14,17,3.1682352941176473
e7f53eb7aba343e09c8975e998cdf0a6,3,6,32.0,22.78,12,94.44916666666666
e7f6dc2a3bb7493ca35cebbbe6e444bb,3,1,2.0,2.79,14,1.9900000000000002
e7fa7e370af545a59677c0dab08a9214,4,0,0.0,0.0,7,2.4271428571428575
e7fb284f44a54acc83130fcd5fc802cc,10,8,80.0,22.290000000000003,10,22.134000000000004
e7fd200255cf48e1a75c4316da554941,1,4,12.0,31.26,7,30.707142857142863
e802278d63194b90bda810e39f42b55c,3,1,3.0,4.89,5,2.55
e8106815ce0f46aba0f62cb2750a35ba,5,0,0.0,0.0,5,2.5740000000000003
e810c04debfd410db0a5665db72a4677,1,0,0.0,0.0,3,4.153333333333333
e815018e63b34f96abd36d7174ba600f,11,9,42.0,14.50777777777778,15,13.420666666666666
e81e716dfede432dbfdb7f071cb47afa,10,9,43.0,20.371111111111112,16,17.639999999999997
e820e95254a24e9abe9704555f8bbee2,18,17,45.0,22.10705882352941,18,21.869999999999997
e8246149671c4a248c8666a2d7ad36d1,6,1,5.0,8.11,10,2.304
e8286cf0c4f04ebe9f4f3d41f7e063bd,4,8,42.0,32.334999999999994,11,28.162727272727274
e8290274262e40ea985df30a9b40a07d,2,4,20.0,30.034999999999997,8,32.57625
e82923736a10439db3aae5eb942999d5,10,10,95.0,19.537999999999997,19,18.110526315789475
e829e85673f147a698dcac2e9d9e439e,4,3,14.0,18.61,7,14.065714285714288
e82b833c88b84840af1f58d7e006579a,4,3,9.0,242.04,8,101.87375
e82e13fed553421fb052ca438c7fd43f,6,2,7.0,19.375,2,19.375
e8312412dd5f41b5939b5fa88f2ad228,9,8,16.0,12.57,19,11.096315789473683
e831b9708b8b4239b01a19853e354e97,3,3,18.0,19.666666666666668,7,18.897142857142857
e83b1d8a75f840f482ff0834981b99ce,10,11,58.0,15.02727272727273,16,14.309375000000005
e83e3e6bdad14414afee38668cd276af,0,0,0.0,0.0,1,2.98
e8434e36ba6e420391e1684bdbcc69bd,4,0,0.0,0.0,2,15.615
e8455f1620994465a0d8e590dfe8f9c5,5,0,0.0,0.0,1,1.6800000000000002
e84de732891044a284ae13eed5a29a63,6,4,12.0,12.71,23,4.301739130434782
e84fc47e89624bf9a29d417a9e4beeb0,3,1,2.0,12.34,3,4.593333333333333
e856cd5b7ad84f6c9d2e9f5d5a8bf02c,5,0,0.0,0.0,2,2.635
e85b454e24e04e6585ca31f61753849b,3,4,12.0,21.997500000000002,9,23.33777777777778
e85fe1d186db4fc3a20fa89867d40237,5,0,0.0,0.0,3,2.6999999999999997
e8630f5d3bf34260be5241a633f0fa42,4,0,0.0,0.0,4,15.5775
e8655d5b4b36460b9e1a62bbb8e835f7,5,0,0.0,0.0,3,4.813333333333333
e882698b5f47479a93255d8e40f3c548,19,19,183.0,11.611578947368423,31,10.216774193548384
e882716a118e4a9fb4cf0bfb9afe3930,2,1,3.0,32.59,7,19.324285714285715
e88b9aaa938c446289fb909cffeaa255,4,5,22.0,24.656,14,28.392142857142854
e88c17e2c42d432cb8fdb808c85920a2,3,1,2.0,26.16,1,26.16
e88f50ba90a44deaa3df2b72b0a3e1f7,10,10,31.0,6.106,30,3.817333333333332
e8926849bbe24ce488d4f3fcd3b537e8,3,3,17.0,11.799999999999999,3,11.799999999999999
e89343c8b43040e1a55945cd6cba387f,4,5,19.0,16.979999999999997,12,19.281666666666666
e89759102bca4709ba8ceee153bc942c,3,1,3.0,16.85,8,15.067499999999999
e898f8d0cc514692aee817765d1584e9,27,27,54.0,2.4199999999999995,42,2.537857142857144
e898fd4f68ea490e92191c6ee98fd60c,3,3,20.0,30.459999999999997,5,26.042
e89dce9d75634dc5bf1df0a0cea0f316,3,2,15.0,11.92,11,11.573636363636364
e8aaf7b7bdaa4c52af69037ed8b17bab,6,1,2.0,5.44,18,2.9000000000000004
e8ac07bdf80d45ac9db566782baca2a4,3,0,0.0,0.0,2,0.775
e8aff9960beb45d784bfe145f960581d,1,1,10.0,22.02,5,22.122
e8b1e52456bf44a29f67a21fd02e6ebf,7,3,13.0,10.549999999999999,6,11.701666666666666
e8b20555648a48e3a8632e16485491c0,9,9,26.0,15.597777777777777,13,17.284615384615385
e8b235494f694a00bf8b3f1915eb8039,0,2,10.0,5.12,10,2.769
e8bac02b54744d18914d79491060bd57,0,1,5.0,18.44,8,17.48
e8c336eb5d804723bae01588c126b222,29,28,145.0,29.817857142857147,33,28.926666666666662
e8c52866c69f4a44bcb3a012d7cbbcf7,12,12,56.0,19.393333333333334,14,18.479285714285716
e8c5e066d12c460cb97202c4039e7560,5,4,22.0,25.712500000000002,5,25.094
e8c90e65c0ee4de89fd66cf514730c88,13,9,19.0,16.694444444444443,15,15.27866666666667
e8c9a3ce8bff405c89ee18f26746be2a,3,3,9.0,7.8566666666666665,16,22.864375
